Client Order ID,Instrument,Side,Price,Quantity
aaa786,Orchid,2,6.42,580
aaa787,Rose,1,68.79,530
aaa788,Tulip,2,61.15,350
aaa789,Rose,2,60.99,870
aaa790,Rose,2,21.41,450
aaa791,Lotus,1,75.23,880
aaa792,Lotus,1,72.75,640
aaa793,Rose,1,74.62,420
aaa794,Lotus,2,57.46,210
aaa795,Tulip,1,48.95,190
aaa796,Rose,1,8.53,310
aaa797,Orchid,1,45.07,420
aaa798,Rose,1,28.71,200
aaa799,Orchid,2,5.59,200
aaa800,Rose,1,41.31,360
aaa801,Tulip,1,99.75,490
aaa802,Lotus,2,67.91,60
aaa803,Rose,1,8.75,780
aaa804,Lotus,1,2.47,390
aaa805,Orchid,2,63.85,670
aaa806,Orchid,2,80.68,250
aaa807,Tulip,2,84.71,430
aaa808,Orchid,2,72.76,100
aaa809,Orchid,2,34.16,810
aaa810,Orchid,2,44.13,520
aaa811,Orchid,1,93.87,430
aaa812,Lotus,1,30.21,930
aaa813,Rose,1,16.61,730
aaa814,Orchid,1,90.67,540
aaa815,Lavender,2,47.77,540
aaa816,Lotus,1,87.24,790
aaa817,Orchid,1,51.46,770
aaa818,Orchid,2,64.27,730
aaa819,Lavender,1,19.61,10
aaa820,Tulip,2,42.22,320
aaa821,Lotus,1,37.92,550
aaa822,Rose,2,63.78,560
aaa823,Rose,2,22.55,0
aaa824,Lavender,1,34.85,450
aaa825,Rose,1,71.48,400
aaa826,Lotus,1,51.48,240
aaa827,Rose,2,93.51,520
aaa828,Rose,1,60.19,650
aaa829,Tulip,1,46.47,150
aaa830,Orchid,1,71.67,920
aaa831,Lavender,2,39.48,290
aaa832,Rose,1,7.43,110
aaa833,Rose,2,18.68,930
aaa834,Rose,1,11.07,870
aaa835,Lavender,2,26.30,650
aaa836,Orchid,1,57.76,850
aaa837,Orchid,2,30.40,390
aaa838,Lavender,2,19.24,550
aaa839,Tulip,1,51.15,10
aaa840,Tulip,2,50.74,530
aaa841,Rose,2,37.40,580
aaa842,Lavender,2,86.77,890
aaa843,Lotus,2,46.58,770
aaa844,Lotus,1,38.08,910
aaa845,Tulip,1,47.18,70
aaa846,Rose,2,59.59,910
aaa847,Rose,1,53.94,950
aaa848,Tulip,2,22.53,260
aaa849,Lotus,1,89.93,600
aaa850,Tulip,2,44.26,310
aaa851,Lotus,1,27.81,170
aaa852,Lavender,2,92.06,990
aaa853,Rose,2,6.57,730
aaa854,Lotus,2,15.49,70
aaa855,Rose,2,21.12,540
aaa856,Lavender,1,23.06,860
aaa857,Lavender,1,19.71,580
aaa858,Orchid,1,81.04,600
aaa859,Tulip,1,59.13,850
aaa860,Orchid,1,44.78,240
aaa861,Lavender,2,52.35,630
aaa862,Tulip,2,34.06,820
aaa863,Lotus,2,18.73,460
aaa864,Lavender,2,90.52,880
aaa865,Lavender,1,73.68,920
aaa866,Lavender,2,18.63,460
aaa867,Lavender,1,35.63,710
aaa868,Lavender,1,82.21,340
aaa869,Orchid,1,16.71,190
aaa870,Lotus,1,45.83,240
aaa871,Rose,2,13.43,530
aaa872,Lavender,2,26.21,450
aaa873,Rose,2,43.18,940
aaa874,Lotus,2,52.34,290
aaa875,Rose,1,33.03,980
aaa876,Rose,2,44.50,980
aaa877,Orchid,2,56.95,460
aaa878,Tulip,1,51.72,730
aaa879,Lavender,2,26.47,0
aaa880,Lavender,1,73.66,780
aaa881,Lotus,1,84.86,350
aaa882,Lotus,1,63.46,450
aaa883,Lotus,2,89.66,30
aaa884,Lavender,1,75.49,320
aaa885,Lavender,1,96.67,290
aaa886,Rose,2,25.61,100
aaa887,Tulip,2,96.19,900
aaa888,Lavender,2,6.08,410
aaa889,Lavender,1,74.15,390
aaa890,Orchid,1,85.02,980
aaa891,Orchid,1,23.83,660
aaa892,Tulip,1,67.82,160
aaa893,Tulip,2,50.44,270
aaa894,Lavender,2,88.42,740
aaa895,Orchid,1,18.42,620
aaa896,Lotus,2,32.39,370
aaa897,Tulip,2,30.86,340
aaa898,Orchid,1,30.75,300
aaa899,Lotus,2,9.87,820
aaa900,Lotus,1,23.56,50
aaa901,Tulip,1,88.36,950
aaa902,Lotus,2,16.50,820
aaa903,Tulip,2,17.89,460
aaa904,Tulip,2,30.15,920
aaa905,Lavender,2,5.88,670
aaa906,Lotus,1,99.18,100
aaa907,Tulip,2,50.01,220
aaa908,Orchid,1,75.70,760
aaa909,Orchid,1,4.39,150
aaa910,Lavender,1,49.80,770
aaa911,Orchid,2,69.74,410
aaa912,Lotus,2,87.69,870
aaa913,Lavender,1,3.08,340
aaa914,Rose,2,63.62,710
aaa915,Tulip,2,10.15,870
aaa916,Orchid,1,4.69,920
aaa917,Rose,1,37.40,280
aaa918,Tulip,1,65.82,620
aaa919,Tulip,1,47.93,850
aaa920,Lavender,1,87.12,940
aaa921,Lavender,2,31.20,250
aaa922,Tulip,2,52.98,770
aaa923,Tulip,1,4.02,460
aaa924,Lavender,1,79.40,320
aaa925,Lavender,1,25.75,20
aaa926,Orchid,2,41.44,130
aaa927,Tulip,2,38.18,40
aaa928,Orchid,2,7.90,950
aaa929,Orchid,2,16.32,90
aaa930,Lotus,1,91.58,970
aaa931,Tulip,2,59.29,580
aaa932,Lavender,1,40.19,790
aaa933,Lavender,1,30.19,10
aaa934,Orchid,2,39.26,420
aaa935,Tulip,1,52.11,660
aaa936,Rose,2,67.44,770
aaa937,Tulip,2,33.46,520
aaa938,Lotus,2,90.15,730
aaa939,Orchid,1,72.94,670
aaa940,Lotus,1,92.81,220
aaa941,Orchid,1,58.15,880
aaa942,Orchid,2,64.34,710
aaa943,Rose,1,1.39,560
aaa944,Rose,2,77.90,270
aaa945,Lotus,2,39.20,70
aaa946,Tulip,1,45.34,430
aaa947,Rose,1,81.58,860
aaa948,Tulip,2,30.20,480
aaa949,Lavender,1,89.48,990
aaa950,Rose,2,87.88,690
aaa951,Tulip,2,28.48,980
aaa952,Rose,1,52.45,620
aaa953,Orchid,2,60.37,200
aaa954,Rose,1,61.42,0
aaa955,Lavender,1,11.07,520
aaa956,Lavender,1,97.59,580
aaa957,Orchid,2,54.89,290
aaa958,Orchid,2,9.07,580
aaa959,Rose,1,85.54,990
aaa960,Orchid,2,8.60,980
aaa961,Lotus,2,97.45,40
aaa962,Lotus,1,77.22,210
aaa963,Orchid,1,95.99,170
aaa964,Orchid,1,88.71,960
aaa965,Lavender,2,33.07,890
aaa966,Lavender,1,15.69,900
aaa967,Orchid,1,40.55,210
aaa968,Tulip,1,96.98,30
aaa969,Rose,1,8.17,480
aaa970,Tulip,1,57.69,520
aaa971,Lavender,2,75.86,390
aaa972,Orchid,2,6.29,520
aaa973,Tulip,2,36.03,770
aaa974,Orchid,2,53.36,850
aaa975,Tulip,1,38.47,720
aaa976,Rose,1,3.98,880
aaa977,Lavender,1,65.04,340
aaa978,Tulip,1,12.64,740
aaa979,Tulip,2,70.03,310
aaa980,Rose,2,26.27,120
aaa981,Tulip,2,52.66,880
aaa982,Orchid,1,63.25,440
aaa983,Tulip,1,4.04,680
aaa984,Tulip,1,29.02,240
aaa985,Lotus,1,4.72,350
aaa986,Tulip,2,37.89,50
aaa987,Tulip,1,1.65,920
aaa988,Orchid,1,9.25,170
aaa989,Rose,1,67.79,710
aaa990,Rose,1,29.22,520
aaa991,Rose,2,28.45,370
aaa992,Tulip,1,76.37,960
aaa993,Tulip,1,64.42,620
aaa994,Lotus,1,4.39,520
aaa995,Orchid,1,74.93,110
aaa996,Lotus,2,48.02,780
aaa997,Lavender,2,84.81,310
aaa998,Lotus,2,74.92,630
aaa999,Lavender,1,32.03,20
aaa1000,Lotus,1,62.63,990
aaa1001,Lavender,1,25.61,220
aaa1002,Rose,1,51.91,380
aaa1003,Lavender,1,90.53,690
aaa1004,Orchid,1,70.39,130
aaa1005,Lotus,2,97.93,430
aaa1006,Tulip,2,45.80,300
aaa1007,Orchid,1,44.17,540
aaa1008,Lotus,2,8.33,860
aaa1009,Lavender,1,75.34,440
aaa1010,Lotus,2,62.73,720
aaa1011,Lavender,2,30.42,100
aaa1012,Lotus,2,18.09,450
aaa1013,Rose,1,97.52,180
aaa1014,Lotus,2,23.37,30
aaa1015,Lotus,2,83.06,690
aaa1016,Tulip,2,7.87,520
aaa1017,Orchid,1,73.07,860
aaa1018,Orchid,1,99.00,480
aaa1019,Tulip,1,16.95,370
aaa1020,Rose,2,79.97,810
aaa1021,Orchid,2,4.13,630
aaa1022,Rose,1,90.67,850
aaa1023,Orchid,1,89.83,190
aaa1024,Tulip,1,55.68,940
aaa1025,Orchid,1,17.99,460
aaa1026,Lavender,2,75.92,440
aaa1027,Orchid,1,50.11,60
aaa1028,Lotus,2,62.87,330
aaa1029,Tulip,2,55.75,840
aaa1030,Lotus,1,23.34,710
aaa1031,Rose,2,42.95,300
aaa1032,Orchid,2,53.45,110
aaa1033,Lavender,2,56.08,90
aaa1034,Orchid,1,45.79,900
aaa1035,Lavender,2,10.02,130
aaa1036,Tulip,1,38.28,310
aaa1037,Tulip,1,41.37,640
aaa1038,Tulip,1,47.76,950
aaa1039,Tulip,2,60.65,130
aaa1040,Lotus,2,40.91,990
aaa1041,Rose,2,37.16,20
aaa1042,Lotus,2,9.93,320
aaa1043,Lotus,2,55.56,530
aaa1044,Lavender,2,93.05,330
aaa1045,Tulip,1,55.09,960
aaa1046,Lotus,1,50.44,520
aaa1047,Lavender,1,40.69,210
aaa1048,Lavender,1,70.82,840
aaa1049,Lotus,1,71.20,580
aaa1050,Tulip,2,22.32,630
aaa1051,Orchid,1,47.72,850
aaa1052,Tulip,2,88.82,390
aaa1053,Tulip,2,38.93,840
aaa1054,Lotus,2,70.30,710
aaa1055,Lavender,2,18.16,240
aaa1056,Lavender,2,92.58,580
aaa1057,Orchid,1,37.59,560
aaa1058,Orchid,1,59.82,720
aaa1059,Lavender,2,38.82,0
aaa1060,Lavender,1,57.78,450
aaa1061,Lotus,2,61.93,250
aaa1062,Tulip,2,54.50,840
aaa1063,Orchid,1,58.27,420
aaa1064,Lotus,2,5.65,550
aaa1065,Lavender,1,32.15,110
aaa1066,Lavender,2,70.97,110
aaa1067,Lotus,2,1.06,30
aaa1068,Orchid,2,3.90,790
aaa1069,Lotus,1,68.30,800
aaa1070,Lavender,1,3.85,630
aaa1071,Lavender,2,89.69,940
aaa1072,Tulip,2,0.33,320
aaa1073,Orchid,2,81.02,220
aaa1074,Rose,2,92.76,990
aaa1075,Orchid,2,44.07,390
aaa1076,Orchid,1,60.81,260
aaa1077,Rose,2,70.30,850
aaa1078,Lotus,1,61.39,650
aaa1079,Tulip,1,9.29,910
aaa1080,Tulip,1,54.17,360
aaa1081,Lavender,2,89.38,350
aaa1082,Rose,1,12.38,610
aaa1083,Tulip,1,86.30,870
aaa1084,Lotus,2,76.26,110
aaa1085,Lavender,2,6.00,650
aaa1086,Lotus,2,30.72,570
aaa1087,Lotus,2,80.86,640
aaa1088,Lotus,2,63.19,930
aaa1089,Rose,1,59.56,110
aaa1090,Lavender,2,17.87,550
aaa1091,Lotus,2,8.00,380
aaa1092,Lotus,1,84.36,210
aaa1093,Rose,2,8.33,70
aaa1094,Rose,1,91.22,340
aaa1095,Tulip,2,68.71,680
aaa1096,Tulip,2,66.03,430
aaa1097,Orchid,1,40.62,0
aaa1098,Tulip,2,27.72,490
aaa1099,Lotus,1,15.35,340
aaa1100,Lotus,2,50.90,840
aaa1101,Tulip,1,43.46,190
aaa1102,Lotus,2,93.53,670
aaa1103,Orchid,2,46.88,510
aaa1104,Lotus,1,67.51,930
aaa1105,Rose,1,76.52,710
aaa1106,Tulip,1,30.71,430
aaa1107,Rose,1,87.67,60
aaa1108,Lavender,1,43.77,670
aaa1109,Rose,2,35.58,40
aaa1110,Lotus,2,69.62,880
aaa1111,Orchid,1,79.68,330
aaa1112,Orchid,1,61.83,20
aaa1113,Lotus,2,80.44,130
aaa1114,Lavender,1,80.37,440
aaa1115,Lavender,2,9.86,300
aaa1116,Orchid,2,67.50,230
aaa1117,Lavender,2,41.48,520
aaa1118,Rose,1,47.14,40
aaa1119,Lavender,1,40.76,710
aaa1120,Rose,2,14.34,530
aaa1121,Rose,1,41.80,240
aaa1122,Lavender,2,66.01,60
aaa1123,Orchid,2,76.89,80
aaa1124,Tulip,2,64.75,50
aaa1125,Lavender,2,5.55,30
aaa1126,Lavender,2,11.57,510
aaa1127,Tulip,2,96.83,630
aaa1128,Lavender,2,51.50,40
aaa1129,Lavender,2,48.86,350
aaa1130,Orchid,2,15.69,200
aaa1131,Lavender,1,35.13,130
aaa1132,Rose,2,25.81,680
aaa1133,Rose,2,21.44,830
aaa1134,Tulip,2,35.15,30
aaa1135,Orchid,1,69.59,30
aaa1136,Orchid,1,73.94,650
aaa1137,Orchid,1,25.13,980
aaa1138,Rose,2,70.16,480
aaa1139,Rose,2,20.82,440
aaa1140,Rose,1,85.94,980
aaa1141,Orchid,2,13.00,80
aaa1142,Lavender,1,60.95,300
aaa1143,Tulip,1,66.54,490
aaa1144,Orchid,2,51.78,800
aaa1145,Orchid,2,83.90,950
aaa1146,Rose,1,18.96,90
aaa1147,Lotus,2,7.60,610
aaa1148,Lavender,1,96.03,900
aaa1149,Lotus,2,6.29,900
aaa1150,Orchid,1,39.19,520
aaa1151,Rose,1,70.02,210
aaa1152,Rose,1,96.78,390
aaa1153,Tulip,1,5.87,540
aaa1154,Rose,2,13.86,820
aaa1155,Orchid,2,74.77,770
aaa1156,Lavender,2,51.21,530
aaa1157,Orchid,2,73.48,380
aaa1158,Tulip,1,57.63,150
aaa1159,Tulip,1,39.84,340
aaa1160,Orchid,1,42.28,220
aaa1161,Lotus,1,53.21,370
aaa1162,Tulip,2,36.00,250
aaa1163,Orchid,2,64.15,580
aaa1164,Orchid,2,94.79,20
aaa1165,Tulip,1,67.03,310
aaa1166,Rose,1,51.95,60
aaa1167,Tulip,2,8.79,190
aaa1168,Lavender,1,35.87,910
aaa1169,Tulip,1,6.26,170
aaa1170,Lavender,1,18.34,600
aaa1171,Orchid,2,74.45,400
aaa1172,Lavender,2,95.67,380
aaa1173,Orchid,1,95.00,10
aaa1174,Lotus,1,15.85,560
aaa1175,Lotus,2,35.25,510
aaa1176,Lotus,1,79.97,70
aaa1177,Orchid,2,44.27,190
aaa1178,Tulip,2,49.73,410
aaa1179,Rose,1,0.45,970
aaa1180,Rose,2,29.58,550
aaa1181,Lotus,2,14.74,90
aaa1182,Tulip,1,53.27,300
aaa1183,Lavender,2,0.58,180
aaa1184,Tulip,2,39.14,820
aaa1185,Tulip,1,3.78,60
aaa1186,Orchid,1,53.26,10
aaa1187,Rose,1,49.62,30
aaa1188,Rose,2,52.14,510
aaa1189,Rose,1,7.90,430
aaa1190,Rose,2,73.81,490
aaa1191,Rose,2,4.71,640
aaa1192,Lavender,2,64.50,700
aaa1193,Tulip,2,82.98,970
aaa1194,Lavender,2,31.06,610
aaa1195,Tulip,1,93.70,200
aaa1196,Tulip,1,50.10,610
aaa1197,Orchid,1,35.12,910
aaa1198,Orchid,1,7.29,920
aaa1199,Orchid,2,11.97,380
aaa1200,Orchid,2,41.68,630
aaa1201,Rose,2,54.10,820
aaa1202,Rose,2,70.80,740
aaa1203,Lavender,1,30.14,10
aaa1204,Tulip,1,50.60,870
aaa1205,Lotus,1,31.33,540
aaa1206,Tulip,1,15.59,480
aaa1207,Tulip,2,46.68,790
aaa1208,Orchid,1,21.45,140
aaa1209,Orchid,1,50.73,350
aaa1210,Rose,2,25.50,410
aaa1211,Lotus,2,51.90,930
aaa1212,Tulip,2,37.16,620
aaa1213,Lavender,1,72.98,710
aaa1214,Orchid,1,90.43,900
aaa1215,Rose,1,49.76,130
aaa1216,Tulip,1,94.87,720
aaa1217,Rose,1,24.61,930
aaa1218,Tulip,1,83.87,390
aaa1219,Lavender,2,40.08,960
aaa1220,Lavender,1,82.61,500
aaa1221,Rose,1,20.13,630
aaa1222,Tulip,1,2.94,30
aaa1223,Lavender,2,72.48,760
aaa1224,Rose,1,1.30,480
aaa1225,Lotus,1,25.41,660
aaa1226,Tulip,1,88.22,230
aaa1227,Lavender,2,88.28,910
aaa1228,Lotus,2,56.92,40
aaa1229,Lotus,2,64.84,430
aaa1230,Rose,2,43.84,890
aaa1231,Lavender,1,41.54,570
aaa1232,Lavender,1,60.90,40
aaa1233,Tulip,1,18.26,730
aaa1234,Lavender,1,16.95,250
aaa1235,Tulip,2,89.52,560
aaa1236,Lavender,1,16.51,960
aaa1237,Lotus,2,10.03,450
aaa1238,Lavender,1,38.79,350
aaa1239,Tulip,1,35.14,790
aaa1240,Rose,1,8.77,380
aaa1241,Rose,1,75.18,840
aaa1242,Lavender,2,36.59,670
aaa1243,Orchid,1,61.27,150
aaa1244,Lavender,2,45.24,890
aaa1245,Lotus,1,39.13,90
aaa1246,Rose,1,71.77,780
aaa1247,Lotus,1,13.71,0
aaa1248,Lavender,2,72.89,810
aaa1249,Lotus,2,89.24,810
aaa1250,Lotus,2,64.03,100
aaa1251,Rose,1,87.85,100
aaa1252,Lavender,2,39.55,70
aaa1253,Lotus,1,66.21,250
aaa1254,Lotus,1,57.35,360
aaa1255,Orchid,2,53.45,420
aaa1256,Tulip,1,69.88,340
aaa1257,Orchid,1,14.95,100
aaa1258,Orchid,1,27.85,690
aaa1259,Tulip,2,19.38,520
aaa1260,Tulip,2,99.65,600
aaa1261,Lavender,1,54.45,600
aaa1262,Lotus,1,46.05,310
aaa1263,Orchid,1,33.66,220
aaa1264,Orchid,2,7.24,500
aaa1265,Lavender,2,76.25,330
aaa1266,Lotus,1,86.50,520
aaa1267,Lotus,1,15.63,880
aaa1268,Tulip,2,97.29,460
aaa1269,Lavender,1,87.76,590
aaa1270,Tulip,2,29.76,770
aaa1271,Orchid,2,28.40,600
aaa1272,Tulip,2,7.39,960
aaa1273,Tulip,2,88.74,360
aaa1274,Tulip,1,78.86,130
aaa1275,Lotus,1,7.15,970
aaa1276,Orchid,1,36.93,470
aaa1277,Lotus,1,27.46,780
aaa1278,Lotus,1,37.66,660
aaa1279,Lavender,2,5.01,640
aaa1280,Lavender,1,63.48,340
aaa1281,Tulip,2,33.59,700
aaa1282,Lavender,1,74.83,250
aaa1283,Lotus,2,99.16,920
aaa1284,Rose,2,48.91,730
aaa1285,Orchid,1,99.24,290
aaa1286,Rose,1,85.13,550
aaa1287,Rose,2,25.07,30
aaa1288,Orchid,1,15.90,110
aaa1289,Tulip,1,17.62,940
aaa1290,Orchid,1,99.51,970
aaa1291,Tulip,2,37.11,730
aaa1292,Lotus,2,22.58,270
aaa1293,Lavender,1,84.65,370
aaa1294,Lavender,2,25.27,760
aaa1295,Rose,2,41.49,110
aaa1296,Orchid,2,58.24,120
aaa1297,Lavender,1,40.47,840
aaa1298,Lotus,2,96.19,840
aaa1299,Rose,2,67.51,770
aaa1300,Orchid,2,0.40,600
aaa1301,Tulip,2,10.06,400
aaa1302,Lotus,1,60.60,480
aaa1303,Lavender,2,14.84,840
aaa1304,Lotus,1,24.31,710
aaa1305,Orchid,2,58.62,90
aaa1306,Rose,2,56.74,50
aaa1307,Lavender,2,98.53,720
aaa1308,Rose,2,1.75,200
aaa1309,Rose,1,48.70,570
aaa1310,Rose,2,95.70,890
aaa1311,Tulip,1,90.53,850
aaa1312,Rose,2,75.04,160
aaa1313,Lotus,2,70.37,50
aaa1314,Lavender,2,68.53,120
aaa1315,Tulip,1,70.13,120
aaa1316,Rose,1,86.99,990
aaa1317,Tulip,2,29.43,610
aaa1318,Lavender,2,79.81,700
aaa1319,Tulip,2,43.25,190
aaa1320,Orchid,2,0.52,330
aaa1321,Orchid,2,16.01,250
aaa1322,Orchid,1,49.88,240
aaa1323,Tulip,1,66.36,560
aaa1324,Tulip,1,82.19,320
aaa1325,Lotus,2,26.96,370
aaa1326,Orchid,2,91.13,690
aaa1327,Lotus,2,7.66,760
aaa1328,Tulip,1,95.29,780
aaa1329,Orchid,1,80.28,830
aaa1330,Lavender,2,40.93,30
aaa1331,Rose,2,66.07,80
aaa1332,Rose,1,69.25,510
aaa1333,Orchid,1,73.08,360
aaa1334,Rose,2,19.37,650
aaa1335,Rose,1,31.33,490
aaa1336,Rose,2,17.43,340
aaa1337,Orchid,1,14.19,950
aaa1338,Lavender,1,35.49,450
aaa1339,Lavender,2,49.41,240
aaa1340,Rose,1,68.86,880
aaa1341,Rose,1,60.37,970
aaa1342,Orchid,1,12.03,350
aaa1343,Lotus,1,80.36,830
aaa1344,Lavender,2,35.16,50
aaa1345,Orchid,2,34.44,900
aaa1346,Lavender,2,64.46,540
aaa1347,Lavender,1,64.62,970
aaa1348,Orchid,1,61.36,700
aaa1349,Orchid,2,92.22,680
aaa1350,Lotus,1,12.11,300
aaa1351,Lavender,1,68.25,180
aaa1352,Lavender,1,52.27,300
aaa1353,Orchid,1,90.79,50
aaa1354,Orchid,1,23.98,500
aaa1355,Rose,2,81.20,120
aaa1356,Orchid,2,28.95,930
aaa1357,Lotus,1,41.38,450
aaa1358,Rose,1,37.79,900
aaa1359,Lotus,2,38.86,460
aaa1360,Orchid,1,6.94,770
aaa1361,Tulip,1,67.70,470
aaa1362,Rose,1,1.66,570
aaa1363,Lavender,1,79.19,750
aaa1364,Lavender,1,21.87,810
aaa1365,Rose,2,67.06,130
aaa1366,Lavender,2,66.73,90
aaa1367,Orchid,1,82.42,910
aaa1368,Rose,2,87.17,130
aaa1369,Orchid,1,48.97,140
aaa1370,Lavender,2,0.39,710
aaa1371,Tulip,2,30.53,10
aaa1372,Lavender,1,52.23,0
aaa1373,Orchid,2,96.76,510
aaa1374,Lotus,1,96.14,690
aaa1375,Lavender,2,17.77,310
aaa1376,Lotus,1,89.66,700
aaa1377,Tulip,2,1.83,820
aaa1378,Lavender,2,90.59,690
aaa1379,Rose,1,40.85,950
aaa1380,Lotus,1,85.41,720
aaa1381,Lotus,2,3.24,460
aaa1382,Tulip,2,36.91,90
aaa1383,Tulip,1,0.04,180
aaa1384,Tulip,1,12.15,620
aaa1385,Orchid,2,50.54,470
aaa1386,Rose,1,46.99,800
aaa1387,Tulip,2,68.85,20
aaa1388,Orchid,2,56.05,70
aaa1389,Orchid,2,3.11,0
aaa1390,Lavender,1,35.46,370
aaa1391,Lavender,2,50.18,800
aaa1392,Lavender,2,5.86,860
aaa1393,Rose,2,61.07,250
aaa1394,Tulip,1,77.13,580
aaa1395,Rose,1,6.74,410
aaa1396,Lavender,2,53.77,530
aaa1397,Rose,1,51.70,690
aaa1398,Lotus,1,57.50,750
aaa1399,Rose,1,4.72,430
aaa1400,Orchid,1,18.79,10
aaa1401,Rose,1,62.83,10
aaa1402,Rose,1,55.79,680
aaa1403,Tulip,2,29.15,620
aaa1404,Orchid,2,98.25,0
aaa1405,Rose,2,91.24,80
aaa1406,Tulip,2,47.92,460
aaa1407,Lavender,2,97.77,300
aaa1408,Rose,2,2.79,320
aaa1409,Lotus,2,35.57,20
aaa1410,Orchid,1,1.63,890
aaa1411,Lavender,2,74.81,980
aaa1412,Tulip,2,1.91,740
aaa1413,Rose,2,63.69,260
aaa1414,Orchid,1,3.58,230
aaa1415,Tulip,1,7.69,910
aaa1416,Rose,1,53.86,220
aaa1417,Lavender,2,63.15,440
aaa1418,Lotus,2,60.87,440
aaa1419,Tulip,1,60.17,510
aaa1420,Lotus,2,26.47,410
aaa1421,Rose,2,96.36,360
aaa1422,Rose,1,20.71,740
aaa1423,Tulip,2,47.95,450
aaa1424,Orchid,2,10.02,940
aaa1425,Rose,2,86.98,870
aaa1426,Lotus,2,39.81,690
aaa1427,Lavender,1,53.09,270
aaa1428,Lavender,2,6.55,720
aaa1429,Rose,1,15.33,330
aaa1430,Tulip,1,74.38,620
aaa1431,Lotus,1,24.38,940
aaa1432,Rose,2,1.99,130
aaa1433,Orchid,1,30.81,610
aaa1434,Lotus,2,11.54,720
aaa1435,Lavender,2,68.01,230
aaa1436,Tulip,2,35.59,140
aaa1437,Rose,2,93.82,540
aaa1438,Orchid,2,78.31,430
aaa1439,Rose,1,59.12,360
aaa1440,Lavender,2,10.45,940
aaa1441,Lotus,1,95.83,860
aaa1442,Tulip,1,91.99,880
aaa1443,Rose,2,44.38,400
aaa1444,Lavender,1,22.27,290
aaa1445,Rose,1,79.29,240
aaa1446,Orchid,1,7.01,540
aaa1447,Lotus,2,38.46,310
aaa1448,Lavender,2,70.74,750
aaa1449,Rose,1,84.36,390
aaa1450,Lotus,1,48.20,470
aaa1451,Rose,1,30.88,310
aaa1452,Lavender,1,55.35,700
aaa1453,Orchid,2,94.37,760
aaa1454,Orchid,1,70.34,50
aaa1455,Tulip,1,34.02,960
aaa1456,Rose,2,67.31,590
aaa1457,Orchid,2,36.98,750
aaa1458,Lotus,1,2.92,540
aaa1459,Tulip,1,28.44,560
aaa1460,Rose,1,4.67,940
aaa1461,Tulip,1,12.17,920
aaa1462,Orchid,2,92.19,290
aaa1463,Lotus,1,64.11,200
aaa1464,Lotus,2,90.89,380
aaa1465,Lotus,1,66.51,440
aaa1466,Rose,2,73.43,730
aaa1467,Lavender,1,95.68,880
aaa1468,Orchid,2,65.11,950
aaa1469,Lavender,2,76.85,730
aaa1470,Rose,2,23.20,730
aaa1471,Lavender,1,9.30,660
aaa1472,Orchid,1,45.24,370
aaa1473,Lavender,1,8.06,280
aaa1474,Tulip,1,30.61,590
aaa1475,Rose,1,95.29,500
aaa1476,Lavender,2,62.02,890
aaa1477,Rose,1,98.22,970
aaa1478,Lotus,1,36.37,290
aaa1479,Lotus,2,51.96,430
aaa1480,Orchid,1,8.72,920
aaa1481,Lavender,2,57.41,820
aaa1482,Orchid,2,22.34,860
aaa1483,Tulip,2,20.80,910
aaa1484,Lavender,2,80.09,820
aaa1485,Lavender,2,74.35,360
aaa1486,Orchid,1,46.32,910
aaa1487,Tulip,1,95.91,130
aaa1488,Tulip,1,68.83,890
aaa1489,Rose,1,29.82,140
aaa1490,Rose,2,45.75,300
aaa1491,Tulip,2,3.31,140
aaa1492,Orchid,2,60.81,860
aaa1493,Lavender,1,50.66,510
aaa1494,Tulip,2,85.43,270
aaa1495,Tulip,2,75.65,390
aaa1496,Lavender,1,90.77,220
aaa1497,Rose,2,29.79,590
aaa1498,Lavender,1,49.52,930
aaa1499,Lotus,1,62.38,20
aaa1500,Rose,1,10.24,570
aaa1501,Rose,2,26.63,470
aaa1502,Orchid,1,58.73,320
aaa1503,Orchid,2,54.72,540
aaa1504,Lotus,2,33.48,560
aaa1505,Orchid,1,0.02,890
aaa1506,Lavender,1,95.16,720
aaa1507,Orchid,2,41.92,70
aaa1508,Lavender,1,37.63,70
aaa1509,Orchid,2,52.16,460
aaa1510,Lavender,2,84.95,730
aaa1511,Tulip,1,66.63,320
aaa1512,Rose,1,61.27,200
aaa1513,Rose,2,28.15,220
aaa1514,Rose,1,32.57,320
aaa1515,Lavender,2,34.26,310
aaa1516,Rose,1,62.11,160
aaa1517,Lavender,1,18.04,920
aaa1518,Orchid,1,90.90,350
aaa1519,Lotus,2,17.70,640
aaa1520,Rose,1,39.53,740
aaa1521,Orchid,1,52.57,690
aaa1522,Orchid,1,53.73,170
aaa1523,Tulip,1,81.79,400
aaa1524,Lotus,1,1.05,370
aaa1525,Rose,2,48.60,640
aaa1526,Lavender,1,83.81,40
aaa1527,Lavender,2,59.36,210
aaa1528,Lotus,1,57.97,430
aaa1529,Tulip,2,85.39,790
aaa1530,Lotus,2,9.78,180
aaa1531,Rose,2,48.07,760
aaa1532,Tulip,1,63.58,170
aaa1533,Rose,1,79.74,140
aaa1534,Lotus,2,99.99,630
aaa1535,Lavender,1,17.88,810
aaa1536,Lavender,1,63.21,950
aaa1537,Lotus,2,30.18,360
aaa1538,Rose,1,2.28,160
aaa1539,Lavender,2,52.74,890
aaa1540,Lavender,2,77.79,290
